customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,signup_date,churn,internal_flag
11004,Female,0,No,Yes,59,N,No,DSL,No internet service,N,Yes,N,No,No,Month-to-month,Y,Credit card,27.15,6305.68,7/5/2024,No,A
7323,Female,0,Yes,Yes,65,Yes,Y,DSL,No,Yes,No,Yes,No internet service,Yes,One Year,No,Bank transfer,66.2,7717.94,5/13/2023,No,A
14640,Female,1,Yes,Yes,25,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,30.08,3151.39,5/27/2024,No,A
18801,female,0,Yes,Yes,49,N,No,fiber,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,102.32,"3,483",10/22/2022,No,A
17090,male,Yes,No,No,42,Yes,Yes,DSL,No internet service,No,No,Y,No internet service,No internet service,Month-to-month,Y,Electronic check,31.44,6103.07,3/19/2024,No,A
2895,Female,0,No,No,49,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,One year,No,E-check,74.4,5004.48,10/21/2021,No,A
10400,Male,0,No,N,65,Yes,Yes,No,No,No,No internet service,No internet service,N,No internet service,Month-to-month,No,Mailed check,94.53,4351.37,3/9/2022,No,A
5662,Female,Yes,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,Y,Month-to-month,No,Bank transfer,685.4060997834388,6712.65,7/21/2021,No,A
16915,M,0,No,Yes,39,Yes,No,Fiber optic,Yes,Y,No internet service,N,No,No internet service,Month-to-month,Yes,Mailed check,90.3,,2/3/2023,No,A
8770,Female,0,No,Yes,14,Yes,Yes,No,No,Yes,No,No,Yes,No,One year,No,Credit card,90.02,612.44,10/3/2020,No,A
8091,Male,1,No,No,28,No,Yes,Fiber optic,No,Yes,N,No,N,No internet service,Two year,No,Credit card,23.66,4941.9,10/2/2020,No,A
7222,Female,0,Yes,No,46,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Y,Month-to-month,No,Mailed check,117.61,6469.18,10/3/2023,No,A
16010,Male,0,No,No,58,Yes,Y,No,No,Yes,No,No,No,N,One Year,No,Electronic check,35.06,5328.88,4/20/2023,No,A
10382,Male,1,No,No,55,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,One year,No,Credit card,119.6,2548.69,5/5/2020,No,A
18103,Female,No,No,Y,47,Yes,Y,DSL,No,Yes,No internet service,No,Yes,No,Month to month,Yes,Mailed check,26.91,5509.13,11/4/2020,No,A
17432,Female,0,N,Yes,32,Yes,No,Dsl,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,96.84,7991.68,10/25/2022,No,A
19505,Female,Yes,Yes,No,25,Yes,N,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,e-check,73.63,1419.45,4/8/2020,No,A
19631,male,0,Yes,No,56,Yes,Yes,No,No,Yes,No internet service,N,No,No,Month-to-month,Yes,Bank transfer,70.55,7846.23,12/3/2022,No,A
8038,Female,0,No,Yes,46,Yes,Yes,Dsl,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,$39.24 ,6021.11,12/23/2021,Yes,B
12647,Male,0,No,Y,69,Yes,Yes,DSL,No,Y,No internet service,N,Y,Yes,One year,Yes,Bank transfer,38.46,2290.18,11/12/2020,No,A
11571,Female,1,Yes,No,41,Yes,No,fiber,No,Yes,No,No,No,Y,One year,Y,Mailed check,,896.24,2/7/2024,No,A
17533,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,No,Mailed check,,7262.7,6/16/2024,No,A
15236,female,0,No,Y,62,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,51.11,4899.35,9/5/2022,No,A
15265,Female,0,Yes,No,64,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,46.04,3849.44,12/28/2023,No,A
15178,Female,0,Yes,No,19,No,No phone service,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,29.08,737.55,5/26/2023,No,A
7359,male,0,No,No,71,Yes,Yes,No,Y,No,No internet service,Yes,Y,Yes,Two year,Yes,Credit card,64.2,6284.87,2/5/2021,Yes,A
1914,Female,0,Yes,No,55,Yes,No phone service,DSL,Yes,Y,No,Yes,N,Yes,One year,Yes,Electronic check,46.37,2525.85,10/31/2021,No,A
13806,M,0,No,No,32,No,Y,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,Yes,e-check,112.93,2923.43,9/4/2020,No,A
4993,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,Y,e-check,28.48,3853.75,4/27/2022,No,A
7692,Male,0,Y,Yes,3,Yes,No phone service,Fiber optic,N,No,No internet service,N,Yes,No internet service,Month-to-month,Yes,Electronic check,52.05,1978.27,7/7/2023,No,A
18598,Male,0,Yes,Y,59,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,N,No,Month-to-month,Yes,e-check,115.39,732.08,8/15/2021,No,A
2031,Male,0,No,No,69,N,N,Fiber optic,No,No,Yes,Yes,Yes,N,Month-to-month,Yes,Mailed check,,2299.59,8/10/2022,No,A
10165,female,0,No,No,25,N,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,116.61,"6,676",6/27/2020,No,A
3221,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,37.92,2540.5,7/17/2023,No,A
12967,F,1,Yes,No,59,No,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,$43.17 ,7127.28,5/15/2022,No,A
10489,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Y,Yes,No,One Year,Yes,Electronic check,69.67,6047.86,7/22/2022,No,A
2578,Female,0,Yes,N,41,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,$66.43 ,6773.2,2/8/2022,No,A
20253,Male,0,Yes,Yes,33,Yes,No phone service,Fiber optic,No,Yes,No,Y,No,Yes,Two year,Yes,Credit card,51.02,"7,607",2/20/2023,No,A
10948,Male,0,Yes,No,49,No,Yes,DSL,No,Yes,Y,Yes,No internet service,Yes,Month-to-month,No,Electronic check,60.63,1099.5,1/16/2024,No,A
4794,Female,1,Yes,No,30,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,Two Year,Yes,Bank transfer,73.36,7256.28,7/16/2021,No,A
4656,Male,1,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,$87.50 ,5095.9,3/20/2021,No,A
17806,female,0,Yes,No,26,Yes,No,No,N,No internet service,No,Yes,No,Yes,One Year,Yes,Credit card,79.03,221.68,3/2/2020,No,A
5328,female,0,Yes,Y,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card,41.39,4679.8,10/6/2021,No,A
19569,Female,0,No,No,33,No,Yes,Fiber optic,Yes,No,Yes,No,Y,Yes,Two year,No,Electronic check,33.98,7707.63,1/14/2020,No,A
9303,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.04,7058.65,12/10/2023,No,A
20534,F,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month to month,Yes,Credit card,30.81,6124.51,1/3/2022,No,A
11545,male,1,No,Yes,9,Y,Yes,No,Y,Yes,Yes,No internet service,No,No internet service,One year,No,Credit card,80.42,1168.36,4/22/2024,No,A
8687,Female,1,N,No,26,No,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,,1038.4,10/4/2021,No,A
6732,Male,0,No,Yes,4,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.75,6951.79,5/17/2024,No,A
3918,M,No,Yes,No,52,Yes,Yes,fiber,No,No,No internet service,No internet service,Yes,No,One Year,No,Credit card,60.98,6975.07,2/21/2021,No,A
6587,Female,0,No,No,13,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,e-check,61.04,7063.63,3/17/2023,No,A
8089,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,e-check,105.33,2306.04,4/28/2023,Yes,A
7327,female,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,Y,No internet service,No internet service,Yes,No internet service,One Year,Yes,Credit card,54.02,2770.76,1/14/2022,No,A
2516,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One Year,Yes,Mailed check,,7678.08,10/25/2024,No,A
20505,Male,0,Yes,N,8,Yes,Y,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card,83.33,3765.52,9/10/2023,No,A
12279,M,No,No,No,13,Yes,No,No,No internet service,N,Y,No,No,Yes,One year,No,e-check,33.97,6792.45,4/27/2023,No,A
3372,M,No,Yes,No,27,Yes,No,No,N,No,N,Yes,Yes,Y,Month-to-month,Yes,Electronic check,102.81,6112.89,11/20/2021,No,A
4433,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,Yes,No,No,Y,Y,One year,Yes,Mailed check,72.2,7451.28,7/17/2022,Yes,A
3264,Female,0,N,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,119.3,483.89,7/11/2022,No,A
5480,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month to month,No,Mailed check,,6147.43,7/9/2023,Yes,A
5240,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,e-check,108.01,5915.46,2/19/2024,No,A
19519,Male,0,Yes,No,69,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month to month,N,E-check,79.21,1442.86,10/20/2020,No,A
2391,Male,1,Yes,No,31,Yes,No,No,No,No,Yes,Y,No internet service,Yes,One year,No,Bank transfer,111.32,6500.9,1/29/2020,No,A
1894,Male,No,Yes,No,59,Y,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Credit card,33.2,5084.37,12/29/2022,No,A
2491,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,N,Electronic check,48.42,2848.95,6/20/2022,No,A
20179,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No internet service,No,Y,Yes,Month-to-month,No,Electronic check,67.25,2232.32,6/13/2023,No,A
11043,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,No internet service,N,No,No,Two year,N,Mailed check,,127.9,9/30/2020,No,B
16863,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No internet service,N,N,Yes,No,Month-to-month,No,Credit card,85.55,4583.65,1/9/2023,No,B
9517,female,0,No,Yes,48,Yes,No,DSL,No,N,No,No,No,Y,Month to month,No,Credit card,,6594.53,11/7/2022,No,A
10408,Female,Yes,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,e-check,58.66,6790.11,10/10/2021,No,A
3934,Female,No,Yes,Yes,9,Yes,Y,DSL,No,Yes,Yes,No,No,N,One year,No,Credit card,,4216.69,2/24/2023,No,A
13882,M,0,Yes,No,14,Yes,No phone service,fiber,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Y,e-check,107.64,2423.81,2/17/2022,No,A
19742,Male,0,No,No,4,N,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card,100.52,2265.17,9/28/2022,No,A
11938,Male,No,No,N,54,No,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.85,101.41,3/24/2024,No,A
19422,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,Yes,Two Year,Yes,Mailed check,93.84,7153.12,2/9/2023,No,A
20240,male,0,No,No,68,Yes,No,No,No,No internet service,No,Yes,Y,Yes,Month-to-month,Yes,Electronic check,32.32,1816.32,12/30/2020,No,A
12639,Female,1,No,No,11,N,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,114.37,,7/7/2023,No,A
2130,Male,1,No,No,34,Yes,N,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month to month,No,Mailed check,36.26,2639.96,1/23/2024,No,A
1732,M,0,Yes,No,3,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,67.79,3781.42,4/26/2021,No,A
12111,Female,0,No,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month to month,Yes,e-check,52.95,5413.13,10/26/2024,No,A
15641,Female,Yes,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,No,Mailed check,97.09,3534.63,2/10/2024,No,A
4085,Female,0,Y,Yes,7,Yes,No,No,Y,N,No internet service,N,No,No internet service,One year,No,Bank transfer,$38.96 ,6901.66,7/12/2023,No,A
8298,Female,0,No,No,18,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month to month,Yes,Electronic check,25.88,6883.38,4/16/2020,Yes,A
5589,Female,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month to month,No,Electronic check,46.87,7548.57,9/28/2020,No,A
13497,Female,0,Yes,No,25,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month to month,Yes,Bank transfer,111.59,2103.32,8/31/2024,No,A
3796,Female,No,N,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,N,Bank transfer,45.64,7596.02,2/3/2023,No,A
9980,Male,No,Yes,No,21,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card,$116.31 ,814.86,7/12/2024,No,A
8602,Male,0,Y,No,5,Yes,No phone service,DSL,No internet service,Y,No,No,No internet service,Yes,Month-to-month,Yes,e-check,93.57,2420.67,5/10/2024,Yes,A
1799,Female,0,No,No,70,No,No,Fiber optic,Y,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,100.16,3041.63,8/28/2024,No,A
7233,Female,1,No,No,55,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,83.25,7666.97,1/28/2024,No,A
1735,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Y,No,Y,N,Yes,No,Month-to-month,No,Mailed check,21.63,4194.64,4/5/2021,No,A
15242,F,0,No,Yes,37,No,No,Fiber optic,No,Yes,No,N,Yes,No,Month to month,Yes,Credit card,30.26,3152.76,10/17/2023,No,B
3245,F,1,Yes,Yes,70,No,No,No,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,49.89,4814.3,11/4/2022,No,A
1179,male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,33.79,7833.02,8/16/2022,No,A
12470,F,0,Yes,Yes,35,Yes,Yes,DSL,N,N,No,No,Yes,N,Month to month,No,Mailed check,73.91,7019.44,12/28/2022,No,A
12933,Male,0,Y,Yes,29,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month to month,Yes,Electronic check,25.36,4565.61,8/6/2021,No,B
2175,Female,Yes,Yes,No,46,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,One year,Y,Credit card,115.21,,5/13/2020,No,A
14799,male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,Yes,Y,No internet service,No,Yes,Month-to-month,No,Bank transfer,40.11,3597.24,10/7/2022,No,A
18890,Female,1,Yes,No,17,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Month to month,No,E-check,32.63,6910.28,12/10/2023,No,A
11024,Male,0,No,Yes,5,Yes,N,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,52.34,7373.6,4/3/2020,No,A
10831,Female,0,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Two Year,No,Bank transfer,78.02,6035.33,1/5/2024,No,A
1791,Male,0,No,No,48,Yes,No phone service,fiber,Yes,N,No,No internet service,No internet service,No internet service,Month to month,N,Mailed check,99.06,7298.71,12/30/2024,No,A
19657,M,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,No,Credit card,45.03,2432.38,1/18/2021,No,A
10974,Male,Yes,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,No,Y,No internet service,Month-to-month,Yes,Bank transfer,51.34,5077.18,6/20/2023,No,A
12394,Female,Yes,Yes,Yes,18,No,No phone service,Fiber optic,N,No,No,Yes,No internet service,Y,One year,No,Mailed check,27.17,3102.55,7/3/2024,No,A
1199,F,1,No,No,4,Yes,No phone service,Fiber optic,No,No,No,Y,No,No,Two year,Yes,Bank transfer,96.08,4212.44,11/19/2020,No,A
19100,Male,1,Yes,N,63,Yes,No phone service,Fiber optic,No,No,N,Yes,N,No internet service,One year,No,E-check,40.7,5040.83,12/13/2021,No,A
13280,Male,0,No,Yes,28,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,44.37,7983.51,5/31/2022,No,A
8676,Female,0,No,No,50,Yes,No,Dsl,Y,No,Yes,No,No internet service,Y,Month-to-month,No,e-check,70.22,3864.62,5/13/2022,No,A
14386,Male,0,Yes,No,57,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,$36.72 ,7185.21,12/27/2023,No,A
1549,Female,No,N,Yes,59,N,N,DSL,No,Yes,No internet service,No,No internet service,No internet service,One Year,No,Mailed check,$108.87 ,3691.28,3/26/2020,No,A
4340,Female,0,No,No,50,Yes,Y,DSL,No internet service,No,Yes,Yes,No,No,Month to month,No,Bank transfer,45.58,747.41,4/27/2021,No,A
13941,Male,0,Yes,No,15,No,Yes,DSL,Yes,No,No,No,Yes,No,One Year,Yes,Bank transfer,52.69,3864.07,12/21/2020,No,A
19646,Female,1,Yes,No,15,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,25.62,5541.14,4/15/2023,No,A
18204,Male,0,Yes,No,22,Yes,Yes,No,No,Yes,No,No internet service,No,No,Month to month,No,e-check,59.96,3770.11,12/9/2024,No,A
8466,Male,0,No,No,38,N,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,111.85,841.23,3/8/2024,No,A
12773,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,E-check,67.59,116.18,8/27/2020,No,A
19386,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Y,e-check,114.54,2819.44,9/13/2020,No,A
15262,M,0,No,N,52,Y,No phone service,No,N,No,N,Yes,Yes,Yes,One year,Yes,Bank transfer,41.79,3308.17,4/27/2024,No,A
11507,Female,0,No,Yes,29,Yes,No,DSL,Y,Y,No,No,Yes,No,Two year,No,Bank transfer,100.1,7349.95,8/7/2021,No,A
18244,Male,1,No,No,67,N,Yes,DSL,No,No,No internet service,No,No internet service,No,Month to month,No,e-check,108.09,4991.56,12/19/2021,No,A
14278,Female,1,No,Yes,5,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,35.4,173.03,9/29/2023,No,A
20704,Female,0,Y,Yes,53,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,$33.13 ,119.65,5/21/2022,No,A
8534,Female,0,Yes,N,6,N,Yes,Fiber optic,No internet service,No,No,Yes,N,Yes,Month-to-month,Yes,Mailed check,100.01,4742.88,9/3/2020,No,A
15102,Female,0,Y,No,9,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,No,Bank transfer,55.75,6212.83,4/16/2020,No,A
1067,Male,0,No,No,50,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,23.83,2111.71,2/4/2023,No,A
18486,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,N,Mailed check,32.3,5886.76,7/11/2024,No,A
5713,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Y,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card,100.53,5647.22,1/23/2023,No,A
6215,Male,0,Yes,N,2,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,104.97,4701.12,10/5/2022,No,A
12453,Male,1,No,N,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,e-check,76.87,6563.71,12/3/2024,No,A
18983,Female,0,Y,No,0,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One Year,No,e-check,36.57,2091.94,6/5/2020,No,A
6034,Female,No,No,Yes,58,Y,Yes,DSL,N,No,Y,No internet service,No,No,Month-to-month,No,Bank transfer,106.64,7732.36,12/29/2021,No,A
7916,Male,1,No,N,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,$68.77 ,2671.66,10/13/2020,Yes,A
3573,Male,0,No,Y,30,Yes,No phone service,DSL,No,No internet service,No,Yes,Y,Yes,Month-to-month,N,Electronic check,103.23,262.19,4/6/2023,No,A
17620,female,0,No,No,66,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,30.44,1826.32,7/17/2023,No,A
18027,F,0,No,No,68,No,Y,DSL,N,Yes,Yes,No,Yes,Yes,Month to month,Yes,e-check,80.2,1832.39,10/9/2022,No,A
1623,Male,0,Yes,No,21,Yes,N,DSL,Yes,N,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,47.41,6831.24,11/9/2022,No,A
19251,Male,0,Yes,Yes,34,No,N,DSL,Y,No internet service,No,No internet service,N,Yes,One year,Yes,Electronic check,88.62,2233.94,5/14/2023,No,A
7223,Male,0,Yes,Yes,1,No,No,fiber,No,No internet service,N,No,Yes,No internet service,Two year,No,Bank transfer,111.32,5149.79,11/23/2024,No,A
1788,Female,1,Yes,Yes,13,No,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Y,Bank transfer,,859.66,4/5/2023,No,A
4333,Male,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,N,N,Month-to-month,No,Electronic check,117.87,3482.15,10/14/2020,No,A
16206,Female,0,No,No,43,Y,No,Fiber optic,No,No internet service,No,Yes,Yes,Y,One year,Yes,E-check,45.09,4706.26,12/25/2021,No,A
20671,F,1,Yes,No,21,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,41.06,7974.42,4/16/2023,No,A
7009,Female,0,Yes,No,66,Y,Yes,DSL,No internet service,Yes,N,No,No internet service,Y,Month-to-month,Yes,Electronic check,97.19,3737.28,10/30/2022,No,A
17874,F,1,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,e-check,59.16,5026.52,9/11/2020,No,A
9335,Female,0,No,Yes,51,N,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.37,5000.17,7/22/2023,No,A
19794,female,0,Yes,No,28,No,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month to month,Y,Electronic check,84.48,3466.22,9/21/2020,No,A
12473,female,0,No,No,40,Yes,Yes,Fiber optic,No,No,N,No,No,No internet service,Two year,No,Electronic check,34.53,7517.56,8/19/2020,No,A
18069,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,E-check,56.05,6339.2,5/20/2020,No,A
17850,Male,0,No,No,22,No,Yes,Fiber optic,No internet service,No,No,Y,No,Yes,Month-to-month,Yes,Mailed check,,1241.12,12/14/2024,No,A
14449,M,1,No,Yes,46,No,Y,No,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed check,23.17,2130.21,10/21/2021,No,A
18803,Male,Yes,N,Yes,8,No,No,DSL,Y,Yes,No,No,No internet service,No,One year,Yes,Electronic check,46.35,3360.08,12/31/2021,No,A
19764,Male,0,Yes,Y,62,Y,No,Fiber optic,N,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,84.73,1121.95,3/12/2022,No,A
13479,Male,1,No,No,42,Yes,Y,No,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,73.48,4885.93,3/13/2021,Yes,A
1516,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,No,N,Yes,No,Month-to-month,No,E-check,45.66,5452.32,7/23/2023,No,A
1479,female,0,No,Yes,22,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month to month,Yes,E-check,74.84,7399.6,6/6/2023,No,A
14641,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,N,Month to month,No,Bank transfer,104.91,"5,994",3/6/2020,No,A
5477,Female,1,Yes,No,57,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Electronic check,54.17,992.82,3/28/2023,No,A
10972,female,1,N,No,70,Yes,No,Fiber optic,Yes,No,N,Yes,No,No internet service,One year,Y,Mailed check,49.95,7168.23,2/9/2020,No,A
11840,Female,0,Yes,N,9,Yes,Y,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,49.85,7517.74,11/16/2023,No,A
19169,Male,0,No,No,17,Yes,Yes,No,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,94.18,3940.42,8/30/2023,No,A
15480,Male,0,Yes,No,46,Yes,No,Dsl,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,72.59,6679.7,8/24/2021,Yes,A
7900,Female,0,Yes,Yes,27,Yes,Yes,fiber,No,Yes,N,Yes,No internet service,No,One year,Y,Credit card,114.59,4091.08,8/5/2022,No,A
16990,Female,0,No,No,56,N,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,113.87,,9/1/2024,No,A
2034,Male,0,Y,No,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,99.74,4028.95,2/6/2024,No,A
16293,Female,1,Yes,No,18,Yes,Yes,No,Yes,Yes,No internet service,N,No internet service,Yes,Month to month,No,Bank transfer,71.06,6485.99,9/22/2024,No,A
3599,Male,1,No,No,40,Yes,No phone service,Fiber optic,N,Yes,No,No,Yes,Yes,Two year,Yes,e-check,29.52,1154.98,3/16/2020,No,A
2515,Male,0,Yes,Yes,29,No,Yes,DSL,No,Yes,No,N,Yes,No,Month-to-month,No,Electronic check,110.84,1217.23,10/13/2023,No,A
7192,Female,1,Yes,Y,40,Yes,Yes,Dsl,No internet service,Yes,No,No,N,N,One year,Yes,E-check,82.67,752.46,2/29/2020,No,A
20541,male,0,Y,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,88.21,1913.01,2/14/2020,No,A
8238,F,0,Yes,No,69,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,34.29,2579.96,1/11/2022,No,A
6754,Female,0,Yes,No,34,Y,N,DSL,No,No internet service,No,No,Yes,No,One Year,N,Bank transfer,42.6,7680.69,10/10/2024,No,B
